5.480444431304932	5.544444561004639	0.0
5.464444637298584	5.544444561004639	0.0
5.448444366455078	5.544444561004639	0.0
5.4324445724487305	5.544444561004639	0.0
5.416444778442383	5.544444561004639	0.0
5.400444507598877	5.544444561004639	0.0
5.384444713592529	5.544444561004639	0.0
5.368444442749023	5.544444561004639	0.0
5.352444648742676	5.544444561004639	0.0
5.33644437789917	5.544444561004639	0.0
5.320444583892822	5.544444561004639	0.0
5.304444789886475	5.544444561004639	0.0
5.288444519042969	5.544444561004639	0.0
5.272444725036621	5.544444561004639	0.0
5.256444454193115	5.544444561004639	0.0
5.240444660186768	5.544444561004639	0.0
5.224444389343262	5.544444561004639	0.0
5.208444595336914	5.544444561004639	0.0
5.192444324493408	5.544444561004639	0.0
5.1764445304870605	5.544444561004639	0.0
5.160444736480713	5.544444561004639	0.0
5.144444465637207	5.544444561004639	0.0
5.128444671630859	5.544444561004639	0.0
5.1124444007873535	5.544444561004639	0.0
5.096444606781006	5.544444561004639	0.0
5.0804443359375	5.544444561004639	0.0
5.064444541931152	5.544444561004639	0.0
5.0804443359375	5.544444561004639	0.0
5.096444606781006	5.544444561004639	0.0
5.1124444007873535	5.544444561004639	0.0
5.128444671630859	5.544444561004639	0.0
5.144444465637207	5.544444561004639	0.0
5.160444736480713	5.544444561004639	0.0
5.1764445304870605	5.544444561004639	0.0
5.192444324493408	5.544444561004639	0.0
5.208444595336914	5.544444561004639	0.0
5.224444389343262	5.544444561004639	0.0
5.240444660186768	5.544444561004639	0.0
5.256444454193115	5.544444561004639	0.0
5.272444725036621	5.544444561004639	0.0
5.288444519042969	5.544444561004639	0.0
5.304444789886475	5.544444561004639	0.0
5.320444583892822	5.544444561004639	0.0
5.33644437789917	5.544444561004639	0.0
5.352444648742676	5.544444561004639	0.0
5.368444442749023	5.544444561004639	0.0
5.384444713592529	5.544444561004639	0.0
5.400444507598877	5.544444561004639	0.0
5.416444778442383	5.544444561004639	0.0
5.4324445724487305	5.544444561004639	0.0
5.448444366455078	5.544444561004639	0.0
5.464444637298584	5.544444561004639	0.0
5.480444431304932	5.544444561004639	0.0
5.4964447021484375	5.544444561004639	0.0
5.512444496154785	5.544444561004639	0.0
5.528444766998291	5.544444561004639	0.0
5.544444561004639	5.544444561004639	0.0
5.560444355010986	5.544444561004639	0.0
5.544444561004639	5.544444561004639	0.0
5.528444766998291	5.544444561004639	0.0
5.512444496154785	5.544444561004639	0.0
5.4964447021484375	5.544444561004639	0.0
5.480444431304932	5.544444561004639	0.0
5.464444637298584	5.544444561004639	0.0
5.448444366455078	5.544444561004639	0.0
5.4324445724487305	5.544444561004639	0.0
5.416444778442383	5.544444561004639	0.0
5.400444507598877	5.544444561004639	0.0
5.384444713592529	5.544444561004639	0.0
5.368444442749023	5.544444561004639	0.0
5.352444648742676	5.544444561004639	0.0
5.33644437789917	5.544444561004639	0.0
5.320444583892822	5.544444561004639	0.0
5.304444789886475	5.544444561004639	0.0
5.288444519042969	5.544444561004639	0.0
5.272444725036621	5.544444561004639	0.0
5.256444454193115	5.544444561004639	0.0
5.240444660186768	5.544444561004639	0.0
5.224444389343262	5.544444561004639	0.0
5.208444595336914	5.544444561004639	0.0
5.192444324493408	5.544444561004639	0.0
5.1764445304870605	5.544444561004639	0.0
5.160444736480713	5.544444561004639	0.0
5.144444465637207	5.544444561004639	0.0
5.128444671630859	5.544444561004639	0.0
5.1124444007873535	5.544444561004639	0.0
5.096444606781006	5.544444561004639	0.0
5.0804443359375	5.544444561004639	0.0
5.064444541931152	5.544444561004639	0.0
5.0804443359375	5.544444561004639	0.0
5.096444606781006	5.544444561004639	0.0
5.1124444007873535	5.544444561004639	0.0
5.128444671630859	5.544444561004639	0.0
5.144444465637207	5.544444561004639	0.0
5.160444736480713	5.544444561004639	0.0
5.1764445304870605	5.544444561004639	0.0
5.192444324493408	5.544444561004639	0.0
5.208444595336914	5.544444561004639	0.0
5.224444389343262	5.544444561004639	0.0
5.240444660186768	5.544444561004639	0.0
5.256444454193115	5.544444561004639	0.0
5.272444725036621	5.544444561004639	0.0
5.288444519042969	5.544444561004639	0.0
5.304444789886475	5.544444561004639	0.0
5.320444583892822	5.544444561004639	0.0
5.33644437789917	5.544444561004639	0.0
5.352444648742676	5.544444561004639	0.0
5.368444442749023	5.544444561004639	0.0
5.384444713592529	5.544444561004639	0.0
5.400444507598877	5.544444561004639	0.0
5.416444778442383	5.544444561004639	0.0
5.4324445724487305	5.544444561004639	0.0
5.448444366455078	5.544444561004639	0.0
5.464444637298584	5.544444561004639	0.0
5.480444431304932	5.544444561004639	0.0
5.4964447021484375	5.544444561004639	0.0
5.512444496154785	5.544444561004639	0.0
5.528444766998291	5.544444561004639	0.0
5.544444561004639	5.544444561004639	0.0
5.560444355010986	5.544444561004639	0.0
5.576444625854492	5.544444561004639	0.0
5.560444355010986	5.544444561004639	0.0
5.544444561004639	5.544444561004639	0.0
5.528444766998291	5.544444561004639	0.0
5.512444496154785	5.544444561004639	0.0
5.4964447021484375	5.544444561004639	0.0
5.480444431304932	5.544444561004639	0.0
5.464444637298584	5.544444561004639	0.0
5.448444366455078	5.544444561004639	0.0
5.4324445724487305	5.544444561004639	0.0
5.416444778442383	5.544444561004639	0.0
5.400444507598877	5.544444561004639	0.0
5.384444713592529	5.544444561004639	0.0
5.368444442749023	5.544444561004639	0.0
5.352444648742676	5.544444561004639	0.0
5.33644437789917	5.544444561004639	0.0
5.320444583892822	5.544444561004639	0.0
5.304444789886475	5.544444561004639	0.0
5.288444519042969	5.544444561004639	0.0
5.272444725036621	5.544444561004639	0.0
5.256444454193115	5.544444561004639	0.0
5.240444660186768	5.544444561004639	0.0
5.224444389343262	5.544444561004639	0.0
5.208444595336914	5.544444561004639	0.0
5.192444324493408	5.544444561004639	0.0
5.1764445304870605	5.544444561004639	0.0
5.160444736480713	5.544444561004639	0.0
5.144444465637207	5.544444561004639	0.0
5.128444671630859	5.544444561004639	0.0
5.1124444007873535	5.544444561004639	0.0
5.096444606781006	5.544444561004639	0.0
5.0804443359375	5.544444561004639	0.0
5.096444606781006	5.544444561004639	0.0
5.1124444007873535	5.544444561004639	0.0
5.128444671630859	5.544444561004639	0.0
5.144444465637207	5.544444561004639	0.0
5.160444736480713	5.544444561004639	0.0
5.1764445304870605	5.544444561004639	0.0
5.192444324493408	5.544444561004639	0.0
5.208444595336914	5.544444561004639	0.0
5.224444389343262	5.544444561004639	0.0
5.240444660186768	5.544444561004639	0.0
5.256444454193115	5.544444561004639	0.0
5.272444725036621	5.544444561004639	0.0
5.288444519042969	5.544444561004639	0.0
5.304444789886475	5.544444561004639	0.0
5.320444583892822	5.544444561004639	0.0
5.33644437789917	5.544444561004639	0.0
5.352444648742676	5.544444561004639	0.0
5.368444442749023	5.544444561004639	0.0
5.384444713592529	5.544444561004639	0.0
5.400444507598877	5.544444561004639	0.0
5.416444778442383	5.544444561004639	0.0
5.4324445724487305	5.544444561004639	0.0
5.448444366455078	5.544444561004639	0.0
5.464444637298584	5.544444561004639	0.0
5.480444431304932	5.544444561004639	0.0
5.4964447021484375	5.544444561004639	0.0
5.512444496154785	5.544444561004639	0.0
5.528444766998291	5.544444561004639	0.0
5.544444561004639	5.544444561004639	0.0
5.560444355010986	5.544444561004639	0.0
5.576444625854492	5.544444561004639	0.0
5.560444355010986	5.544444561004639	0.0
5.544444561004639	5.544444561004639	0.0
5.528444766998291	5.544444561004639	0.0
5.512444496154785	5.544444561004639	0.0
5.4964447021484375	5.544444561004639	0.0
5.480444431304932	5.544444561004639	0.0
5.464444637298584	5.544444561004639	0.0
5.448444366455078	5.544444561004639	0.0
5.4324445724487305	5.544444561004639	0.0
5.416444778442383	5.544444561004639	0.0
5.400444507598877	5.544444561004639	0.0
5.384444713592529	5.544444561004639	0.0
5.368444442749023	5.544444561004639	0.0
5.352444648742676	5.544444561004639	0.0
5.33644437789917	5.544444561004639	0.0
5.320444583892822	5.544444561004639	0.0
5.304444789886475	5.544444561004639	0.0
5.288444519042969	5.544444561004639	0.0
5.272444725036621	5.544444561004639	0.0
5.256444454193115	5.544444561004639	0.0
5.240444660186768	5.544444561004639	0.0
5.224444389343262	5.544444561004639	0.0
5.208444595336914	5.544444561004639	0.0
5.192444324493408	5.544444561004639	0.0
5.1764445304870605	5.544444561004639	0.0
5.160444736480713	5.544444561004639	0.0
5.144444465637207	5.544444561004639	0.0
5.128444671630859	5.544444561004639	0.0
5.1124444007873535	5.544444561004639	0.0
5.096444606781006	5.544444561004639	0.0
5.0804443359375	5.544444561004639	0.0
5.096444606781006	5.544444561004639	0.0
5.1124444007873535	5.544444561004639	0.0
5.128444671630859	5.544444561004639	0.0
5.144444465637207	5.544444561004639	0.0
5.160444736480713	5.544444561004639	0.0
5.1764445304870605	5.544444561004639	0.0
5.192444324493408	5.544444561004639	0.0
5.208444595336914	5.544444561004639	0.0
5.224444389343262	5.544444561004639	0.0
5.240444660186768	5.544444561004639	0.0
5.256444454193115	5.544444561004639	0.0
5.272444725036621	5.544444561004639	0.0
5.288444519042969	5.544444561004639	0.0
5.304444789886475	5.544444561004639	0.0
5.320444583892822	5.544444561004639	0.0
5.33644437789917	5.544444561004639	0.0
5.352444648742676	5.544444561004639	0.0
5.368444442749023	5.544444561004639	0.0
5.384444713592529	5.544444561004639	0.0
5.400444507598877	5.544444561004639	0.0
5.416444778442383	5.544444561004639	0.0
5.4324445724487305	5.544444561004639	0.0
5.448444366455078	5.544444561004639	0.0
5.464444637298584	5.544444561004639	0.0
5.480444431304932	5.544444561004639	0.0
5.4964447021484375	5.544444561004639	0.0
5.512444496154785	5.544444561004639	0.0
5.528444766998291	5.544444561004639	0.0
5.544444561004639	5.544444561004639	0.0
5.560444355010986	5.544444561004639	0.0
5.576444625854492	5.544444561004639	0.0
5.59244441986084	5.544444561004639	0.0
5.576444625854492	5.544444561004639	0.0
5.560444355010986	5.544444561004639	0.0
5.544444561004639	5.544444561004639	0.0
5.528444766998291	5.544444561004639	0.0
5.512444496154785	5.544444561004639	0.0
5.4964447021484375	5.544444561004639	0.0
5.480444431304932	5.544444561004639	0.0
5.464444637298584	5.544444561004639	0.0
5.448444366455078	5.544444561004639	0.0
5.4324445724487305	5.544444561004639	0.0
5.416444778442383	5.544444561004639	0.0
5.400444507598877	5.544444561004639	0.0
5.384444713592529	5.544444561004639	0.0
5.368444442749023	5.544444561004639	0.0
5.352444648742676	5.544444561004639	0.0
5.33644437789917	5.544444561004639	0.0
5.320444583892822	5.544444561004639	0.0
5.304444789886475	5.544444561004639	0.0
5.288444519042969	5.544444561004639	0.0
5.272444725036621	5.544444561004639	0.0
5.256444454193115	5.544444561004639	0.0
5.240444660186768	5.544444561004639	0.0
5.224444389343262	5.544444561004639	0.0
5.208444595336914	5.544444561004639	0.0
5.192444324493408	5.544444561004639	0.0
5.1764445304870605	5.544444561004639	0.0
5.160444736480713	5.544444561004639	0.0
5.144444465637207	5.544444561004639	0.0
5.128444671630859	5.544444561004639	0.0
5.1124444007873535	5.544444561004639	0.0
5.096444606781006	5.544444561004639	0.0
5.1124444007873535	5.544444561004639	0.0
5.128444671630859	5.544444561004639	0.0
5.144444465637207	5.544444561004639	0.0
5.160444736480713	5.544444561004639	0.0
5.1764445304870605	5.544444561004639	0.0
5.192444324493408	5.544444561004639	0.0
5.208444595336914	5.544444561004639	0.0
5.224444389343262	5.544444561004639	0.0
5.240444660186768	5.544444561004639	0.0
5.256444454193115	5.544444561004639	0.0
5.272444725036621	5.544444561004639	0.0
5.288444519042969	5.544444561004639	0.0
5.304444789886475	5.544444561004639	0.0
5.320444583892822	5.544444561004639	0.0
5.33644437789917	5.544444561004639	0.0
5.352444648742676	5.544444561004639	0.0
5.368444442749023	5.544444561004639	0.0
5.384444713592529	5.544444561004639	0.0
5.400444507598877	5.544444561004639	0.0
5.416444778442383	5.544444561004639	0.0
5.4324445724487305	5.544444561004639	0.0
5.448444366455078	5.544444561004639	0.0
5.464444637298584	5.544444561004639	0.0
5.480444431304932	5.544444561004639	0.0
5.4964447021484375	5.544444561004639	0.0
5.512444496154785	5.544444561004639	0.0
5.528444766998291	5.544444561004639	0.0
5.544444561004639	5.544444561004639	0.0
5.560444355010986	5.544444561004639	0.0
5.576444625854492	5.544444561004639	0.0
5.59244441986084	5.544444561004639	0.0
5.576444625854492	5.544444561004639	0.0
5.560444355010986	5.544444561004639	0.0
5.544444561004639	5.544444561004639	0.0
5.528444766998291	5.544444561004639	0.0
5.512444496154785	5.544444561004639	0.0
5.4964447021484375	5.544444561004639	0.0
5.480444431304932	5.544444561004639	0.0
5.464444637298584	5.544444561004639	0.0
5.448444366455078	5.544444561004639	0.0
